,APMC,Commodity,Year,Month,arrivals_in_qtl,modal_price,district_name
30842,Nagpur,Sorgum(Jawar),2015,October,107,1781,Nagpur
30843,Nagpur,Rice(Paddy-Hus),2014,October,1893,3682,Nagpur
30844,Nagpur,Rice(Paddy-Hus),2015,October,6483,2605,Nagpur
30845,Nagpur,Rice(Paddy-Hus),2016,October,2656,2845,Nagpur
30846,Nagpur,Gram,2014,October,1541,2630,Nagpur
30847,Nagpur,Gram,2015,October,1201,4652,Nagpur
30848,Nagpur,Gram,2016,October,2228,8810,Nagpur
30849,Nagpur,Green Gram,2014,October,3,5300,Nagpur
30850,Nagpur,Pigeon Pea (Tur),2015,October,72,9238,Nagpur
30851,Nagpur,Pigeon Pea (Tur),2016,October,2924,5991,Nagpur
30852,Nagpur,Green Peas (Dry),2016,October,650,7058,Nagpur
30853,Nagpur,Ground Nut Pods (Dry),2014,October,1800,3577,Nagpur
30854,Nagpur,Ground Nut Pods (Dry),2015,October,1490,3766,Nagpur
30855,Nagpur,Ground Nut Pods (Dry),2016,October,2090,3537,Nagpur
30856,Nagpur,Soybean,2014,October,5477,3005,Nagpur
30857,Nagpur,Soybean,2015,October,18659,3618,Nagpur
30858,Nagpur,Soybean,2016,October,30744,2857,Nagpur
30859,Nagpur,Pineapple,2014,October,3904,2105,Nagpur
30860,Nagpur,Pineapple,2015,October,5961,2382,Nagpur
30861,Nagpur,Pineapple,2016,October,3086,3966,Nagpur
30862,Nagpur,Chikoo,2014,October,2684,1383,Nagpur
30863,Nagpur,Chikoo,2015,October,1614,2541,Nagpur
30864,Nagpur,Chikoo,2016,October,1734,2310,Nagpur
30865,Nagpur,Pomegranate,2014,October,14661,3335,Nagpur
30866,Nagpur,Pomegranate,2015,October,16708,4236,Nagpur
30867,Nagpur,Pomegranate,2016,October,13650,5535,Nagpur
30868,Nagpur,Grapes,2014,October,842,2233,Nagpur
30869,Nagpur,Grapes,2015,October,930,2711,Nagpur
30870,Nagpur,Grapes,2016,October,492,5765,Nagpur
30871,Nagpur,Banana,2014,October,4386,500,Nagpur
30872,Nagpur,Banana,2015,October,5356,525,Nagpur
30873,Nagpur,Banana,2016,October,4040,525,Nagpur
30874,Nagpur,Lemon,2014,October,200,130,Nagpur
30875,Nagpur,Lemon,2016,October,5640,5910,Nagpur
30876,Nagpur,Mosambi,2014,October,122959,1623,Nagpur
30877,Nagpur,Mosambi,2015,October,167802,1777,Nagpur
30878,Nagpur,Mosambi,2016,October,77155,3138,Nagpur
30879,Nagpur,Papai,2014,October,262,875,Nagpur
30880,Nagpur,Papai,2015,October,1276,987,Nagpur
30881,Nagpur,Papai,2016,October,273,1000,Nagpur
30882,Nagpur,Apple,2014,October,11263,5250,Nagpur
30883,Nagpur,Apple,2015,October,13976,5980,Nagpur
30884,Nagpur,Apple,2016,October,11761,8483,Nagpur
30885,Nagpur,Orange,2014,October,65950,1290,Nagpur
30886,Nagpur,Orange,2015,October,75204,1175,Nagpur
30887,Nagpur,Orange,2016,October,42518,2296,Nagpur
30888,Nagpur,Custard Apple,2016,October,414,2531,Nagpur
30889,Nagpur,Ginger (Fresh),2014,October,21217,4115,Nagpur
30890,Nagpur,Ginger (Fresh),2015,October,17357,2796,Nagpur
30891,Nagpur,Ginger (Fresh),2016,October,28117,4562,Nagpur
30892,Nagpur,Ambat Chuka,2015,October,100,1375,Nagpur
30893,Nagpur,Potato,2014,October,95286,1888,Nagpur
30894,Nagpur,Potato,2015,October,138942,947,Nagpur
30895,Nagpur,Potato,2016,October,109418,1000,Nagpur
30896,Nagpur,Beet Root,2014,October,1450,1171,Nagpur
30897,Nagpur,Beet Root,2015,October,4470,895,Nagpur
30898,Nagpur,Beet Root,2016,October,2355,1338,Nagpur
30899,Nagpur,Ladies Finger,2014,October,3550,1252,Nagpur
30900,Nagpur,Ladies Finger,2015,October,3790,2008,Nagpur
30901,Nagpur,Ladies Finger,2016,October,3550,2089,Nagpur
30902,Nagpur,Bottle Gourd,2014,October,1960,823,Nagpur
30903,Nagpur,Bottle Gourd,2015,October,4850,1085,Nagpur
30904,Nagpur,Bottle Gourd,2016,October,4280,1120,Nagpur
30905,Nagpur,Chavli (Shenga ),2014,October,2950,1219,Nagpur
30906,Nagpur,Chavli (Shenga ),2016,October,3520,2590,Nagpur
30907,Nagpur,Chavli (Pala),2014,October,1450,1308,Nagpur
30908,Nagpur,Chavli (Pala),2015,October,3840,1199,Nagpur
30909,Nagpur,Chavli (Pala),2016,October,990,2158,Nagpur
30910,Nagpur,Dhemse,2015,October,3600,2066,Nagpur
30911,Nagpur,Dhemse,2016,October,3600,2526,Nagpur
30912,Nagpur,Flower,2014,October,7600,938,Nagpur
30913,Nagpur,Flower,2015,October,6570,1151,Nagpur
30914,Nagpur,Flower,2016,October,6780,1359,Nagpur
30915,Nagpur,Carrot,2014,October,100,1100,Nagpur
30916,Nagpur,Carrot,2015,October,1810,1704,Nagpur
30917,Nagpur,Carrot,2016,October,3808,1928,Nagpur
30918,Nagpur,Cluster Bean,2014,October,2200,1854,Nagpur
30919,Nagpur,Cluster Bean,2015,October,3350,1791,Nagpur
30920,Nagpur,Cluster Bean,2016,October,2780,2242,Nagpur
30921,Nagpur,Cucumber,2014,October,1400,1588,Nagpur
30922,Nagpur,Cucumber,2015,October,2740,1581,Nagpur
30923,Nagpur,Cucumber,2016,October,5430,1243,Nagpur
30924,Nagpur,Onion,2014,October,82528,1273,Nagpur
30925,Nagpur,Onion,2015,October,105948,2682,Nagpur
30926,Nagpur,Onion,2016,October,71377,683,Nagpur
30927,Nagpur,Bitter Gourd,2014,October,1350,2423,Nagpur
30928,Nagpur,Bitter Gourd,2015,October,4070,1951,Nagpur
30929,Nagpur,Bitter Gourd,2016,October,4770,2094,Nagpur
30930,Nagpur,Cabbage,2014,October,7800,937,Nagpur
30931,Nagpur,Cabbage,2015,October,7940,686,Nagpur
30932,Nagpur,Cabbage,2016,October,7720,589,Nagpur
30933,Nagpur,Pumpkin,2014,October,3500,844,Nagpur
30934,Nagpur,Pumpkin,2015,October,4920,802,Nagpur
30935,Nagpur,Pumpkin,2016,October,4350,700,Nagpur
30936,Nagpur,Coriander  ,2014,October,3350,3527,Nagpur
30937,Nagpur,Coriander  ,2015,October,5075,3578,Nagpur
30938,Nagpur,Coriander  ,2016,October,4600,3581,Nagpur
30939,Nagpur,Garlic,2015,October,4826,7713,Nagpur
30940,Nagpur,Garlic,2016,October,3431,8167,Nagpur
30941,Nagpur,Math (Bhaji),2014,October,1350,3402,Nagpur
30942,Nagpur,Math (Bhaji),2015,October,1870,3689,Nagpur
30943,Nagpur,Math (Bhaji),2016,October,1620,4044,Nagpur
30944,Nagpur,Capsicum,2014,October,1700,3104,Nagpur
30945,Nagpur,Capsicum,2015,October,4850,1804,Nagpur
30946,Nagpur,Capsicum,2016,October,5570,1841,Nagpur
30947,Nagpur,Raddish,2014,October,3950,1017,Nagpur
30948,Nagpur,Raddish,2015,October,5120,829,Nagpur
30949,Nagpur,Raddish,2016,October,3070,1085,Nagpur
30950,Nagpur,Spinach,2014,October,3150,1860,Nagpur
30951,Nagpur,Spinach,2015,October,4520,1585,Nagpur
30952,Nagpur,Spinach,2016,October,4130,2473,Nagpur
30953,Nagpur,Parwar,2014,October,1300,1535,Nagpur
30954,Nagpur,Parwar,2015,October,4010,1516,Nagpur
30955,Nagpur,Parwar,2016,October,4340,1700,Nagpur
30956,Nagpur,Tomato,2014,October,14600,1214,Nagpur
30957,Nagpur,Tomato,2015,October,10520,1507,Nagpur
30958,Nagpur,Tomato,2016,October,10790,956,Nagpur
30959,Nagpur,Small Gourd,2014,October,1750,1081,Nagpur
30960,Nagpur,Small Gourd,2015,October,3160,1469,Nagpur
30961,Nagpur,Small Gourd,2016,October,4170,1594,Nagpur
30962,Nagpur,Wal Bhaji,2014,October,860,2341,Nagpur
30963,Nagpur,Wal Bhaji,2015,October,1010,3438,Nagpur
